"id","eventID","eventDate","eventRemarks","locationID","countryCode","minimumDepthInMeters","maximumDepthInMeters","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters"
"HABs-CalPoly_2009-12-14T20:00:00Z","HABs-CalPoly_2009-12-14T20:00:00Z","2009-12-14T20:00:00Z","CP091214","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2009-12-21T20:00:00Z","HABs-CalPoly_2009-12-21T20:00:00Z","2009-12-21T20:00:00Z","CP091221","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2009-12-28T20:00:00Z","HABs-CalPoly_2009-12-28T20:00:00Z","2009-12-28T20:00:00Z","CP091228","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-01-04T20:00:00Z","HABs-CalPoly_2010-01-04T20:00:00Z","2010-01-04T20:00:00Z","CP100104","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-01-11T20:00:00Z","HABs-CalPoly_2010-01-11T20:00:00Z","2010-01-11T20:00:00Z","CP100111","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-01-18T20:00:00Z","HABs-CalPoly_2010-01-18T20:00:00Z","2010-01-18T20:00:00Z","CP100118","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-01-25T20:00:00Z","HABs-CalPoly_2010-01-25T20:00:00Z","2010-01-25T20:00:00Z","CP100125","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-02-01T20:00:00Z","HABs-CalPoly_2010-02-01T20:00:00Z","2010-02-01T20:00:00Z","CP100201","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-02-08T20:00:00Z","HABs-CalPoly_2010-02-08T20:00:00Z","2010-02-08T20:00:00Z","CP100208","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-02-15T20:00:00Z","HABs-CalPoly_2010-02-15T20:00:00Z","2010-02-15T20:00:00Z","CP100215","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-02-22T20:00:00Z","HABs-CalPoly_2010-02-22T20:00:00Z","2010-02-22T20:00:00Z","CP100222","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-03-01T20:00:00Z","HABs-CalPoly_2010-03-01T20:00:00Z","2010-03-01T20:00:00Z","CP100301","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-03-08T20:00:00Z","HABs-CalPoly_2010-03-08T20:00:00Z","2010-03-08T20:00:00Z","CP100308","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-03-15T19:00:00Z","HABs-CalPoly_2010-03-15T19:00:00Z","2010-03-15T19:00:00Z","CP100315","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-03-22T19:00:00Z","HABs-CalPoly_2010-03-22T19:00:00Z","2010-03-22T19:00:00Z","CP100322","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-03-29T19:00:00Z","HABs-CalPoly_2010-03-29T19:00:00Z","2010-03-29T19:00:00Z","CP100329","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-04-05T19:00:00Z","HABs-CalPoly_2010-04-05T19:00:00Z","2010-04-05T19:00:00Z","CP100405","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-04-12T19:00:00Z","HABs-CalPoly_2010-04-12T19:00:00Z","2010-04-12T19:00:00Z","CP100412","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-04-19T19:00:00Z","HABs-CalPoly_2010-04-19T19:00:00Z","2010-04-19T19:00:00Z","CP100419","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-04-26T19:00:00Z","HABs-CalPoly_2010-04-26T19:00:00Z","2010-04-26T19:00:00Z","CP100426","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-05-03T19:00:00Z","HABs-CalPoly_2010-05-03T19:00:00Z","2010-05-03T19:00:00Z","CP100503","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-05-10T19:00:00Z","HABs-CalPoly_2010-05-10T19:00:00Z","2010-05-10T19:00:00Z","CP100510","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-05-17T19:00:00Z","HABs-CalPoly_2010-05-17T19:00:00Z","2010-05-17T19:00:00Z","CP100517","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-05-24T19:00:00Z","HABs-CalPoly_2010-05-24T19:00:00Z","2010-05-24T19:00:00Z","CP100524","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-05-31T19:00:00Z","HABs-CalPoly_2010-05-31T19:00:00Z","2010-05-31T19:00:00Z","CP100531","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-06-07T19:00:00Z","HABs-CalPoly_2010-06-07T19:00:00Z","2010-06-07T19:00:00Z","CP100607","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-06-14T19:00:00Z","HABs-CalPoly_2010-06-14T19:00:00Z","2010-06-14T19:00:00Z","CP100614","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-06-21T19:00:00Z","HABs-CalPoly_2010-06-21T19:00:00Z","2010-06-21T19:00:00Z","CP100621","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-06-28T19:00:00Z","HABs-CalPoly_2010-06-28T19:00:00Z","2010-06-28T19:00:00Z","CP100628","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-07-05T19:00:00Z","HABs-CalPoly_2010-07-05T19:00:00Z","2010-07-05T19:00:00Z","CP100705","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-07-12T19:00:00Z","HABs-CalPoly_2010-07-12T19:00:00Z","2010-07-12T19:00:00Z","CP100712","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-07-19T19:00:00Z","HABs-CalPoly_2010-07-19T19:00:00Z","2010-07-19T19:00:00Z","CP100719","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-07-26T19:00:00Z","HABs-CalPoly_2010-07-26T19:00:00Z","2010-07-26T19:00:00Z","CP100726","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-08-02T19:00:00Z","HABs-CalPoly_2010-08-02T19:00:00Z","2010-08-02T19:00:00Z","CP100802","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-08-09T19:00:00Z","HABs-CalPoly_2010-08-09T19:00:00Z","2010-08-09T19:00:00Z","CP100809","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-08-16T19:00:00Z","HABs-CalPoly_2010-08-16T19:00:00Z","2010-08-16T19:00:00Z","CP100816","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-08-23T19:00:00Z","HABs-CalPoly_2010-08-23T19:00:00Z","2010-08-23T19:00:00Z","CP100823","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-08-30T19:00:00Z","HABs-CalPoly_2010-08-30T19:00:00Z","2010-08-30T19:00:00Z","CP100830","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-09-06T19:00:00Z","HABs-CalPoly_2010-09-06T19:00:00Z","2010-09-06T19:00:00Z","CP100906","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-09-13T19:00:00Z","HABs-CalPoly_2010-09-13T19:00:00Z","2010-09-13T19:00:00Z","CP100913","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-09-20T19:00:00Z","HABs-CalPoly_2010-09-20T19:00:00Z","2010-09-20T19:00:00Z","CP100920","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-09-27T19:00:00Z","HABs-CalPoly_2010-09-27T19:00:00Z","2010-09-27T19:00:00Z","CP100927","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-10-04T19:00:00Z","HABs-CalPoly_2010-10-04T19:00:00Z","2010-10-04T19:00:00Z","CP101004","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-10-12T19:00:00Z","HABs-CalPoly_2010-10-12T19:00:00Z","2010-10-12T19:00:00Z","CP101012","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-10-19T21:40:00Z","HABs-CalPoly_2010-10-19T21:40:00Z","2010-10-19T21:40:00Z","CP101019","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-10-26T22:14:00Z","HABs-CalPoly_2010-10-26T22:14:00Z","2010-10-26T22:14:00Z","CP101026","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-11-02T22:09:00Z","HABs-CalPoly_2010-11-02T22:09:00Z","2010-11-02T22:09:00Z","CP101102","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-11-09T23:33:00Z","HABs-CalPoly_2010-11-09T23:33:00Z","2010-11-09T23:33:00Z","CP101109","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-11-24T00:10:00Z","HABs-CalPoly_2010-11-24T00:10:00Z","2010-11-24T00:10:00Z","CP101123","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2010-12-01T00:30:00Z","HABs-CalPoly_2010-12-01T00:30:00Z","2010-12-01T00:30:00Z","CP101130","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-01-28T21:00:00Z","HABs-CalPoly_2011-01-28T21:00:00Z","2011-01-28T21:00:00Z","CP110128","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-02-01T22:15:00Z","HABs-CalPoly_2011-02-01T22:15:00Z","2011-02-01T22:15:00Z","CP110201","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-02-08T21:45:00Z","HABs-CalPoly_2011-02-08T21:45:00Z","2011-02-08T21:45:00Z","CP110208","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-02-15T20:00:00Z","HABs-CalPoly_2011-02-15T20:00:00Z","2011-02-15T20:00:00Z","CP110215","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-02-22T21:00:00Z","HABs-CalPoly_2011-02-22T21:00:00Z","2011-02-22T21:00:00Z","CP110222","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-03-01T20:45:00Z","HABs-CalPoly_2011-03-01T20:45:00Z","2011-03-01T20:45:00Z","CP110301","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-03-10T22:30:00Z","HABs-CalPoly_2011-03-10T22:30:00Z","2011-03-10T22:30:00Z","CP110310","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-03-15T22:20:00Z","HABs-CalPoly_2011-03-15T22:20:00Z","2011-03-15T22:20:00Z","CP110315","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-03-23T22:30:00Z","HABs-CalPoly_2011-03-23T22:30:00Z","2011-03-23T22:30:00Z","CP110323","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-03-29T21:45:00Z","HABs-CalPoly_2011-03-29T21:45:00Z","2011-03-29T21:45:00Z","CP110329","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-04-05T22:00:00Z","HABs-CalPoly_2011-04-05T22:00:00Z","2011-04-05T22:00:00Z","CP110405","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-04-13T22:00:00Z","HABs-CalPoly_2011-04-13T22:00:00Z","2011-04-13T22:00:00Z","CP110413","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-04-21T20:00:00Z","HABs-CalPoly_2011-04-21T20:00:00Z","2011-04-21T20:00:00Z","CP110421","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-04-28T21:15:00Z","HABs-CalPoly_2011-04-28T21:15:00Z","2011-04-28T21:15:00Z","CP110428","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-05-05T20:00:00Z","HABs-CalPoly_2011-05-05T20:00:00Z","2011-05-05T20:00:00Z","CP110505","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-05-20T18:00:00Z","HABs-CalPoly_2011-05-20T18:00:00Z","2011-05-20T18:00:00Z","CP110520","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-06-03T19:15:00Z","HABs-CalPoly_2011-06-03T19:15:00Z","2011-06-03T19:15:00Z","CP110603","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-06-10T18:15:00Z","HABs-CalPoly_2011-06-10T18:15:00Z","2011-06-10T18:15:00Z","CP110610","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-06-24T18:15:00Z","HABs-CalPoly_2011-06-24T18:15:00Z","2011-06-24T18:15:00Z","CP110624","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-07-01T21:30:00Z","HABs-CalPoly_2011-07-01T21:30:00Z","2011-07-01T21:30:00Z","CP110701","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-07-15T20:30:00Z","HABs-CalPoly_2011-07-15T20:30:00Z","2011-07-15T20:30:00Z","CP110715","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-07-29T19:00:00Z","HABs-CalPoly_2011-07-29T19:00:00Z","2011-07-29T19:00:00Z","CP110729","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-08-12T22:30:00Z","HABs-CalPoly_2011-08-12T22:30:00Z","2011-08-12T22:30:00Z","CP110812","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-08-29T22:30:00Z","HABs-CalPoly_2011-08-29T22:30:00Z","2011-08-29T22:30:00Z","CP110829","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-09-27T22:30:00Z","HABs-CalPoly_2011-09-27T22:30:00Z","2011-09-27T22:30:00Z","CP110927","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-10-13T23:30:00Z","HABs-CalPoly_2011-10-13T23:30:00Z","2011-10-13T23:30:00Z","CP111013","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-10-31T22:45:00Z","HABs-CalPoly_2011-10-31T22:45:00Z","2011-10-31T22:45:00Z","CP111031","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-11-17T23:00:00Z","HABs-CalPoly_2011-11-17T23:00:00Z","2011-11-17T23:00:00Z","CP111117","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-12-03T23:30:00Z","HABs-CalPoly_2011-12-03T23:30:00Z","2011-12-03T23:30:00Z","CP111203","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2011-12-17T21:30:00Z","HABs-CalPoly_2011-12-17T21:30:00Z","2011-12-17T21:30:00Z","CP111217","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-01-02T22:30:00Z","HABs-CalPoly_2012-01-02T22:30:00Z","2012-01-02T22:30:00Z","CP120102","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-01-18T21:30:00Z","HABs-CalPoly_2012-01-18T21:30:00Z","2012-01-18T21:30:00Z","CP120118","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-01-31T17:00:00Z","HABs-CalPoly_2012-01-31T17:00:00Z","2012-01-31T17:00:00Z","CP120131","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-02-15T20:30:00Z","HABs-CalPoly_2012-02-15T20:30:00Z","2012-02-15T20:30:00Z","CP120215","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-03-03T21:00:00Z","HABs-CalPoly_2012-03-03T21:00:00Z","2012-03-03T21:00:00Z","CP120303","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-03-21T22:45:00Z","HABs-CalPoly_2012-03-21T22:45:00Z","2012-03-21T22:45:00Z","CP120321","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-04-04T21:30:00Z","HABs-CalPoly_2012-04-04T21:30:00Z","2012-04-04T21:30:00Z","CP120404","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-04-18T22:00:00Z","HABs-CalPoly_2012-04-18T22:00:00Z","2012-04-18T22:00:00Z","CP120418","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-05-02T21:30:00Z","HABs-CalPoly_2012-05-02T21:30:00Z","2012-05-02T21:30:00Z","CP120502","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-05-17T21:30:00Z","HABs-CalPoly_2012-05-17T21:30:00Z","2012-05-17T21:30:00Z","CP120517","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-06-04T21:30:00Z","HABs-CalPoly_2012-06-04T21:30:00Z","2012-06-04T21:30:00Z","CP120604","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-06-14T23:00:00Z","HABs-CalPoly_2012-06-14T23:00:00Z","2012-06-14T23:00:00Z","CP120614","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-06-29T22:30:00Z","HABs-CalPoly_2012-06-29T22:30:00Z","2012-06-29T22:30:00Z","CP120629","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-07-11T18:15:00Z","HABs-CalPoly_2012-07-11T18:15:00Z","2012-07-11T18:15:00Z","CP120711","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-07-28T19:45:00Z","HABs-CalPoly_2012-07-28T19:45:00Z","2012-07-28T19:45:00Z","CP120728","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-08-13T21:55:00Z","HABs-CalPoly_2012-08-13T21:55:00Z","2012-08-13T21:55:00Z","CP120813","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-08-24T19:15:00Z","HABs-CalPoly_2012-08-24T19:15:00Z","2012-08-24T19:15:00Z","CP120824","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-09-07T22:00:00Z","HABs-CalPoly_2012-09-07T22:00:00Z","2012-09-07T22:00:00Z","CP120907","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-09-20T23:40:00Z","HABs-CalPoly_2012-09-20T23:40:00Z","2012-09-20T23:40:00Z","CP120920","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-10-05T00:20:00Z","HABs-CalPoly_2012-10-05T00:20:00Z","2012-10-05T00:20:00Z","CP121004","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-10-19T23:40:00Z","HABs-CalPoly_2012-10-19T23:40:00Z","2012-10-19T23:40:00Z","CP121019","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-11-02T23:15:00Z","HABs-CalPoly_2012-11-02T23:15:00Z","2012-11-02T23:15:00Z","CP121102","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-11-16T15:15:00Z","HABs-CalPoly_2012-11-16T15:15:00Z","2012-11-16T15:15:00Z","CP121116","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-11-29T14:35:00Z","HABs-CalPoly_2012-11-29T14:35:00Z","2012-11-29T14:35:00Z","CP121129","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-12-06T17:00:00Z","HABs-CalPoly_2012-12-06T17:00:00Z","2012-12-06T17:00:00Z","CP121206","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-12-14T18:10:00Z","HABs-CalPoly_2012-12-14T18:10:00Z","2012-12-14T18:10:00Z","CP121214","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2012-12-31T17:35:00Z","HABs-CalPoly_2012-12-31T17:35:00Z","2012-12-31T17:35:00Z","CP121231","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2013-01-11T21:30:00Z","HABs-CalPoly_2013-01-11T21:30:00Z","2013-01-11T21:30:00Z","CP130111","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2013-01-19T00:15:00Z","HABs-CalPoly_2013-01-19T00:15:00Z","2013-01-19T00:15:00Z","CP130118","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2013-01-25T21:30:00Z","HABs-CalPoly_2013-01-25T21:30:00Z","2013-01-25T21:30:00Z","CP130125","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2013-02-01T22:30:00Z","HABs-CalPoly_2013-02-01T22:30:00Z","2013-02-01T22:30:00Z","CP130201","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2013-02-08T21:30:00Z","HABs-CalPoly_2013-02-08T21:30:00Z","2013-02-08T21:30:00Z","CP130208","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2013-02-14T00:15:00Z","HABs-CalPoly_2013-02-14T00:15:00Z","2013-02-14T00:15:00Z","CP130213","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2013-02-22T21:45:00Z","HABs-CalPoly_2013-02-22T21:45:00Z","2013-02-22T21:45:00Z","CP130222","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2013-03-03T02:15:00Z","HABs-CalPoly_2013-03-03T02:15:00Z","2013-03-03T02:15:00Z","CP130302","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2013-03-08T21:20:00Z","HABs-CalPoly_2013-03-08T21:20:00Z","2013-03-08T21:20:00Z","CP130308","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2013-03-16T00:00:00Z","HABs-CalPoly_2013-03-16T00:00:00Z","2013-03-16T00:00:00Z","CP130315","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2013-03-20T19:20:00Z","HABs-CalPoly_2013-03-20T19:20:00Z","2013-03-20T19:20:00Z","CP130320","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2013-04-01T20:50:00Z","HABs-CalPoly_2013-04-01T20:50:00Z","2013-04-01T20:50:00Z","CP130401","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2013-04-05T18:45:00Z","HABs-CalPoly_2013-04-05T18:45:00Z","2013-04-05T18:45:00Z","CP130405","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2013-04-12T17:30:00Z","HABs-CalPoly_2013-04-12T17:30:00Z","2013-04-12T17:30:00Z","CP130412","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2013-04-17T22:45:00Z","HABs-CalPoly_2013-04-17T22:45:00Z","2013-04-17T22:45:00Z","CP130417","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2013-04-23T19:30:00Z","HABs-CalPoly_2013-04-23T19:30:00Z","2013-04-23T19:30:00Z","CP130423","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
"HABs-CalPoly_2013-05-01T17:45:00Z","HABs-CalPoly_2013-05-01T17:45:00Z","2013-05-01T17:45:00Z","CP130501","HABs-CalPoly","US",1,1,35.17,-120.741,"EPSG:4326 WGS84",30
